B01GZB1YDY	Foil Packet Cooking: Top 50 Foil Packet Recipes For Camping, Outdoor Grilling, And Ovens!	Cooking
B01H0F5Y2Q	Smart Cookbook: Discover Top 48 Very Easy Recipes for Busy People	Cooking
B01H0WSEOE	BBQ Party: 50 Essential Smoking Meat Recipes For Your Low-and-Slow Gathering (Rory's Meat Kitchen)	Cooking
B01H0ZSKRC	Cookies: Famous Dunkin' Delectables: 93 Tea & Coffee, Drinks & Beverages, Cookie Recipes. YES! 93 All-American, Easy & Quick-To-Make, Beverages, Coffee, Tea, Cookies For Delectable Dining!	Cooking
B01H11RESQ	Paleo Cookbook Box Set (6 in 1): Over 150 Paleo Recipes to Help Your Diet Plan (One Pot Slow Cooker)	Cooking
B01H13Q6GK	The Italian Classics Cookbook: 20 Famous Italian Recipes Guaranteed To Satisfy	Cooking
B01H1ZCK6S	Best Dessert Recipes Box Set (5 in 1): Amazing Cheesecake, Donut and Cake Recipes for You (Low Carb & Quick and Easy Desserts)	Cooking
B01H2PFJJ2	Low Carb Freezer Meals: 30 Healthy Meals to Choose and Prepare in One Day for the Whole Week to Save Your Time and Money (Microwave Cookbook & Quick and Easy Meals)	Cooking
B01H2PG310	Spiralizer Cookbook: 40 Healthy, Low Carb, Gluten Free Spiralizer Recipes from Noodles, Salads and Pasta Dishes to Fries (Weight Loss & Vegetarian Recipes)	Cooking
B01H3877AM	5-Ingredient Canned Soup Recipes: 40 Everyday Recipes to Simplify with Canned Soup (Meals for Busy People)	Cooking
B01H3AK42I	Dump Dinner Cookbook: 40 Recipes to Cook with Your Skillet, Casserole Dish, Slow Cooker, and Dutch Oven (Freeze, Heat, and Eat Meals)	Cooking
B01H3BFENQ	Air Fryer Minimalist Cooking: 40 Good and Cheap, Mostly Low-Carb, Delicious Everyday Air Fryer Recipes for Less than $30 a Week (Air Fryer Cookbook)	Cooking
B01H3C91KW	Official Airfyer:Over 50 Fried Food Recipes That Stay Tenders & Crispy With Almost No Oil	Cooking
B01H422K7W	Paleo and Atkins Box Set (11 in 1): Easy-to-Cook Atkins and Paleo Recipes for Your Diet (Dieting Plans for Weight Loss)	Cooking
B01H5I5FPY	Creative Low Carb Box Set (6 in 1): Cook with an Air Fryer, Spiralizer, Microwave and Enjoy Healthy Burgers, Desserts, Mug Meals and Much More (Healthy Weight Loss)	Cooking
B01H5IT8H0	Fermentation Guide Box Set (5 in 1): Easy Canning, Preserving and Fermenting Recipes for Sustainable Lifestyle (Sustainable Lifestyle)	Cooking
B01H5TD8XO	Outdoor Cook Box Set (5 in 1): Use Your Smoker, Grill, Foil Packet and Dutch Oven to Cook on Your Trips and Have Outdoor Fun (Outdoor Cooking & Camping Cookbook)	Cooking
B01H6FYAO8	5 Ingredients Cookbook: Over 50 Quick and Easy Scrumptious Meals	Cooking
B01H6GWB7U	Salad Dressing: 50 Quick and Easy Epic Salad Dressing that everyone would love to enjoy	Cooking
B01H6K6OLU	Low Carb for Busy People Box Set (5 in 1): Healthy Freezer Meals, Mug Meals and Microwave Recipes for People on the Go (Microwave Meals)	Cooking
B01H6Q9JQ6	Healthy Table Box Set ( 6 in 1): Spiralizer, Slow Cooker, Alkaline, Soup Detox Vegetarian Recipes to Stay Healthy and Fit (Healthy Weight Loss)	Cooking
B01HAIHZOI	VEGAN FOIL PACKET COOKBOOK: Top 30 Vegan Recipes - Using Foil Packets For grilling Vegetables!	Cooking
B01HAZPLQU	Cast Iron and Dutch Oven Box Set (5 in 1): Easy Mouthwatering Recipes to Cook Everyday (Cooking with Special Appliances)	Cooking
B01HAZPLZ6	Wine, Cheese, and Salad Box Set (4 in 1): Salad and Salad Dressing Recipes, Plus Cheese and Wine to Pair it With (Wine Guide and Salads)	Cooking
B01HAZPTFI	Pressure Cooker Box Set (6 in 1): Healthy and Budget-Friendly Meals for Your Family (Instant Pot Pressure Cooker & Budget Friendly Recipes)	Cooking
B01HB6OG9Q	A World of Slow Cooking: 200 Award-Winning Slow Cooker Recipes for Every Home Kitchen	Cooking
B01HBRRAJS	Crock-Pot in the Kitchen: 50 Irresistible Slow Cooker Recipes For Every Day And Every Mood	Cooking
B01HBWHSB8	Quick Recipes Box Set (6 in 1): Use Simple Ingredients, Microwave, Dutch Oven, Slow Cooker to Create Quick and Easy Meals (Simple Ingredients Cooking)	Cooking
B01HBWHV1A	Cook with Air Fryer Box Set (4 in 1): 150 Recipes for Your Air Fryer to Save Time, Money and Lose Weight (Healthy Air Fryer Meals)	Cooking
B01HBXHAW4	Cooking Creativity Box Set (6 in 1): Canned Soups, Low Carb Burgers, Chinese Recipes, Muffin Tin Meals, Aroma Rice Cooker, Air Fryer to Try and Enjoy (Special Appliances Recipes)	Cooking
B01HC2L0IO	Pressure Cooker at Home: Over 50 Delicious Recipes to Enjoy with Family and Friends	Cooking
B01HC3MIAC	Only 5-Ingredients Box Set (6 in 1): 230 Ketogenic, Canned Soup, Paleo Slow Cooker, Bone Broth, Soup Detox, Air Fryer Recipes to Add to Your Cooking Routine (Simple Meals & Quick and Easy Recipes)	Cooking
B01HC3MIES	Vegetarian and Spiralizer Box Set (6 in 1): Healthy, Low Carb Spiralizer Meals, Vegetarian Slow Cooker Recipes to Stay Fit (Healthy Weight Loss Meals)	Cooking
B01HC3MM6C	Minimalist Cook Box Set (6 in 1): Air Fryer, Canned Soup, Coconut Oils, Instant Pot, Freezer Recipes on a Budget (Simple Ingredients Cooking)	Cooking
B01HC838OW	Dump Meals Box Set (6 in 1): Easy and Simple Recipes to Cook with No Mess and Add Variety to Your Daily Meals (Easy Recipes & Simple Ingredients)	Cooking
B01HDPFDVA	Diabetic Meal Plans: Diabetes Type-2 Quick & Easy Gluten Free Low Cholesterol Whole Foods Diabetic Recipes full of Antioxidants & Phytochemicals (Natural Weight Loss Transformation Book 239)	Cooking
B01HDQW1IM	One Pot Cookbook: 120+ One Pot Meals, Dump Dinners Recipes, Quick & Easy Cooking Recipes, Antioxidants & Phytochemicals: Soups Stews and Chilis, Whole ... Pot recipes-One Pot Budget Cookbook)	Cooking
B01HDUBJNQ	Cookbook for You Box Set (5 in 1): Dump Dinner, Soup, Air Fryer, Spiralizer and Freezer Meal Recipes for Everyday (Meals for Busy People)	Cooking
B01HDXE0NY	International Cookbook Box Set (4 in 1): Indian, Italian, Mexican and Chinese Recipes for an International Dinner (Quick & Easy & Authentic Cooking)	Cooking
B01HDXWMT8	Traditional Recipes Box Set (4 in 1): Southern, Amish, American and Japanese Recipes for Every Meal (Quick & Easy & Authentic Cooking)	Cooking
B01HDZF7HK	Fat Bomb Box Set (5 in 1): Lose weight with our Slow Cooking, Low Carb and Gluten-Free Recipes (Low-Carb Recipes)	Cooking
B01HDZVE1I	Sweet Tooth Box Set (4 in 1): Chocolate, Ice Cream, Cupcake and other Helathy and Delicious Recipes for Any Occasion (Mug Cakes & Desserts)	Cooking
B01HE0KZIU	Recipes Around the World Box Set (4 in 1): Italian, Mexican, Korean and other Asian Recipes for You (Quick & Easy & Authentic Cooking)	Cooking
B01HE2TJ26	Dressings and Sauces Box Set (4 in 1): Homemade Dressings, Sauces and Spices to Tranform Ordinary Meals into Great Dishes (Home Cookbook)	Cooking
B01HF1XLSE	Best Dump Dinners Box Set (6 in 1): Healthy Recipes to Prepare Meals and Save Time (Freezer Meals)	Cooking
B01HF1XSWI	The Best Air Fryer Recipes Box Set (4 in 1): 150 Mostly Low-Carb Recipes for Your Air Fryer (Air Fryer Cookbook)	Cooking
B01HF1XYGI	Pressure Cooker Expert: Over 100 Foolproof, Innovative recipes That Designed To Revolutionize The Home Cooking	Cooking
B01HF2FN9I	Quick and Easy Cookbook Box Set (6 in 1): Creative and Healthy Everyday Low-Carb Recipes for Your Family to Enjoy (Micorwave Meals)	Cooking
B01HFDMBTM	Spice Up Your Life Box Set (5 in 1): Spices, Seasonings and Dressings for Delicious Meals + Secrets of Indian Spices and Slow Cooking (Dried Herbs & Condiments)	Cooking
B01HFDMZBQ	The Art of Spirits: TOP 25 Delicious Recipes for Your Infused Spirits: Homemade Vodkas, Liquers and Infusions.Spirit Infusion Recipes. Flavoured Vodka and Spirits, How To Make Liqueur at Home.	Cooking
B01HFUFGSS	The Complete Air Fryer Cookbook: Amazingly Easy Recipes to Fry, Bake, Grill, and Roast with Your Air Fryer	Cooking
B01HG2R9Z8	Eat Clean Box Set (5 in 1): Your Recipe Guide to Detoxifying and Clean Eating for a Healthier You (Detox & Weight Loss)	Cooking
B01HG2RMTQ	Dutch Oven Cookbook Box Set (5 in 1): Different Healthy Recipes to Cook Using Your Dutch Oven with Bonus Recipes Using Other Cooking Tools (Make-Ahead Meals)	Cooking
B01HGQJBJQ	My Playful Kitchen: Activity Cookbook for Kids and Parents with Healthy Recipes: Cook, Connect, Learn	Cooking
B01HHBQ0G2	The Healing Foods: Over 100 Vegetarian Recipes To Eat Simply, Deliciously, And Safely	Cooking
B01HHXLB78	Spiralizer and Vegetarian Box Set (6 in 1): Healthy and Delectable Spiralizer and Vegetarian Recipes for Any Occasion (Vegetarian Cookbook)	Cooking
B01HI25YY4	Great Barbecue: 50 Best Smokin Recipes For Finger Lickn Good Meal (Rory's Meat Kitchen)	Cooking
B01HIE0UDM	How to Smoke: Over 100 Step-By-Step Smoking Meat Recipes For Your Ideal BBQ (Rory's Meat Kitchen)	Cooking
B01HIE0VYU	Secrets to Smoking: Over 200 Well-Flavored Smoking Meat Recipes For Spectacularly Delicious Barbecue (Rory's Meat Kitchen)	Cooking
B01HITRMCE	CROCK POT Dump and Go Recipes: Quick and Easy Meals Ideas for When You’re In a Hurry: (Crock pot recipies, Slow Cooker recipies, Crock Pot Dump Meals, Crock Pot cookbook, Slow Cooker cookbook)	Cooking
B01HK25TX8	Low Carb Microwave Recipes Box Set (5 in 1): Best Fast and Easy Microwave Recipes for You (Low Carb & Microwave Meals)	Cooking
B01HK58EIC	Homemade Pies Box Set (4 in 1): Low-Budget and Healthy Pie and Bread Recipes + All You Need to Know about Baking (Farmhouse Favorites)	Cooking
B01HKD5FWM	County Fair Blue Ribbon Winning Pie Cookbook: Proven Enticing Pie Recipe Winners (County Fair Blue Ribbon Winning Cookbooks Book 3)	Cooking
B01HKREX1M	The Outdoor Cooking Box Set (4 in 1): Best Smoking and Grilling Recipes for Any Outdoor Occasion (Smoking Meat & Barbecue Guide)	Cooking
B01HL8DRBC	Microwave Cookbook Box Set (4 in 1): Delicious, Healthy and Easy Desserts, Camping and other Recipes (Quick and Easy Microwave Meal Recipes)	Cooking
B01HLGKQ6S	Project AirFryer: More Than 200 Quick and Easy Recipes to Put Healthy, Tasty Food on the Table	Cooking
B01HLGKQRM	Big AirFryer Book: Over 100 Impressive Recipes & Smart Techniques To Make Satisfying, Wholesome Fried Meals	Cooking
B01HLSSO0G	Paleo Diet Recipes Cookbook: Easy Paleo Diet Recipes for Health and Weight Loss	Cooking
B01HM2M6XW	Pressure Cooker 24/7: 200 Must-Have Recipes For Anyone Who Likes, Loves, Or Lives To Eat	Cooking
B01HP5SHK2	All about Diets Box Set (5 in 1): DASH, Leptin, Mediterranean, Atkins and Paleo Diets for You (Dieting Plans for Weight Loss)	Cooking
B01HQCEUSM	Insanely Low Carb Coconut Cookbook: Coconut Oil, Coconut Flour, Paleo and Keto Friendly Recipes	Cooking
B01HQHRM6Y	Cheesecakes and Other Sweets Box Set (5 in 1): No Bake, Low Carb Cheesecakes, Slow Cooker Cakes, Donuts and Ketogenic Desserts (Low Carb Desserts)	Cooking
B01HQHRMG4	Plan Your Trip Box Set (10 in 1): Learn What and How to Cook on Your Camping Trips with Dutch Over, Smoker, How to Pack Your Backpack, Fish and Survive (Outdoor Skills & Camping Cookbook)	Cooking
B01HRLEFEQ	Spiralizer Cookbook: TOP 100 Addictive Spiralizer Recipes That Will Keep You Full For Hours	Cooking
B01HRY6XOS	Best Traditional Cookbook (11 in 1): Indian, Italian, Amish, Mexican, Asian, Native American Recipes for an International Dinner (Quick & Easy & Authentic Cooking)	Cooking
B01HS024PS	Paleo Recipes Box Set (10 in 1): Easy, Low Carb and Gluten Free Recipes for You (One-Pot Recipes)	Cooking
B01HS024WG	Low Carb Recipes Box Set (10 in 1): Diet-Friendly and Healthy Recipes for You and Your Family (Low Carb & Microwave Meals)	Cooking
B01HS02J26	Healthy Outdoor Cooking Box Set (10 in 1): Best Camp, One-Pot and Dutch Oven Recipes with No-Mess and No-Stress (Outdoor Cooking & Camping Cookbook)	Cooking
B01HS14Y1Y	Healthy and Cheap Box Set (10 in 1): Amazing, Easy, Quick and Healthy Recipes for You (Eating Clean)	Cooking
B01HS14Y3C	Healthy Eating Box Set (10 in 1): Low Carb, High-Nutrition, Quick and Easy Recipes for Every Day and Holidays (Instant Pot Cookbook)	Cooking
B01HS2W9WE	Vegetarian Life Box Set (10 in 1): Grow Vegetables and Herbs and Cook Healthy Food (Weight Loss & Diet)	Cooking
B01HSHNGRQ	Cakes and Other Desserts Box Set (10 in 1): Pistachio, Cake, Donut, Muffin and Cheesecake Recipes for You (Low-Carb Desserts)	Cooking
B01HSHNKIQ	Amazing Desserts Box Set (10 in 1): Quick and Easy Ice Cream, Pastry, Donut, Crepe, Muffin Recipes and Much More (Easy Desserts & Baking for Breakfast)	Cooking
B01HTSUUM8	Effortless Meals Box Set (5 in 1): Over 150 Dump Dinners, Freezer Meals, Canned Soup Recipes and Other Quick and Easy Cooking Ideas (Quick and Easy Recipes & One Pot Meals)	Cooking
B01HTSV6R6	Sweet and Healthy Desserts Box Set (6 in 1): Over 200 Crepe, Quick Breads, Cupcakes, Homemade Pies, Donut Recipes and so Much More! (Healthy Low Carb Meals)	Cooking
B01HTSVIUQ	Cooking Around the Globe  Box Set (5 in 1): Chinese, Italian-Inspired, Japanese, Mexican and Indian Recipes (Authentic Meals & Traditional Recipes)	Cooking
B01HTWF3B2	Camp Recipes Box Set (5 in 1): Mouthwatering Dutch Oven, Foil Packet, Smoker and BBQ Recipes for a great camping (Outdoor Cooking & Camping Cookbook)	Cooking
B01HU0XQQ2	The Balanced Body Diet: A Whole Guide to Get a FAST METABOLISM and LOSE WEIGHT EASILY and forever	Cooking
B01HU8IJ3Y	Spice Up Your Meals Box Set (6 in 1): Salads Dressings, Sauces, Rubs, Marinades, Spice Mixes and Dry Herbs to Add Flavor to Your Meals (Dry Spices & Spice Mixes)	Cooking
B01HU8IJ4S	Cook on a Budget Box Set (6 in 1): Secrets of Minimalist Cooking with Air Fryer, Coconut Oil, Pressure Cooker (Frugal Meals)	Cooking
B01HU8ISUS	Mug Cooks Box Set (5 in 1): Paleo, Low Carb, Quick and Easy, Traditional Mug Cakes, Chocolate Desserts, Puddings and Other Recipes for Busy People (Microwave Meals & Recipes)	Cooking
B01HUQE7DM	Diabetic Recipes: Top 365 Diabetic Friendly Easy to Cook Delicious Breakfast Recipes	Cooking
B01HUQEF3O	Diabetic Recipes: Top 365 Diabetic Friendly Easy to Cook Yummy Soup Recipes to Relish and Stay Healthy	Cooking
B01HVHQY9A	Diabetic Recipes: Top 365 Diabetic- Friendly Delicious Dessert Recipes to Satisfy your Sweet tooth	Cooking
B01HXUP5X6	Soup Cookbook: Simple and Healthy Homemade Recipes to Warm the Soul (Free: Superfood Paleo Smoothie Recipes): Healthy Recipes for Weight Loss (Souping and Soup Diet for Weight Loss)	Cooking
B01HYE7U98	Foil Packet Cooking: Top Quick & Tasty Foil Packet Recipes For Outdoor Grilling!	Cooking
B01HYRTNI6	Art of the Slow Cooking: The Collection Of 100 Slow Cooker Recipes With The Fresh, Wholesome Ingredients And Exciting Flavors (Good Food Series)	Cooking
B01HYSLGI0	Slow Cooker Kitchen: 50 Delicious, Healthy, Homemade Recipes For All The Full-Time Hustlers Out There (Good Food Series)	Cooking
B01HZBUG3M	Classic Favorites Box Set (6 in 1): Best Dutch Oven, Paleo, Slow Cooker, and Other Delicious Recipes to Cook in Less than 30 Minutes (Soup & Bread)	Cooking
B01HZDWJGM	Festive Sweets Box Set (5 in 1): Low-Carb Treats for Any Special Occasion (Healthy & Easy Desserts)	Cooking
B01HZF8T0U	A Collection of Recipes Box Set (6 in 1): A Set of Over 200 Recipes and Get Creative with Your Meals (Budget Hearty Recipes)	Cooking
B01HZIY0N2	Budget-Friendly Recipes Box Set (6 in 1): Over 150 Healthy and Delicious Cheap Recipes for a Frugal Cook (Instant Pot & Low Carb Meals)	Cooking
B01HZLW4YG	Best Picnic Recipes Box Set (6 in 1): Smokin' Delicious Outdoor Recipes to Try for Your Next Outdoor Adventure (Smoker Recipes & BBQ)	Cooking
B01HZMJYPC	One-Mug Desserts Box Set (4 in 1): Cakes, Custard, and Pudding Recipes for Sweet-Lovers! (Microwave Desserts)	Cooking
B01HZQJBLK	30-Minute Meals Box Set (6 in 1): Quick and Easy Dump Recipes for Your Everyday Cooking (Meals for Busy People)	Cooking
B01HZZOTQI	Liver Cleanse Box Set (4 in 1): Over 150 Recipes of Clean and Healthy Food Good for Your Liver (Weight Loss & Detox)	Cooking
B01HZZOU26	Meaty Recipes Box Set (5 in 1): Chicken, Beef, Pork Recipes to Cook in Your Crockpot, Grill, Slow Cooker, and Much More (Quick and Easy Recipes & Healthy Budget Cooking)	Cooking
B01HZZP4TE	Hearty Soups Box Set (5 in 1): Delicious Everyday Soup Recipes for You and Your Family (Bone Broth & Soups and Stews)	Cooking
B01I09XWTS	CAST IRON COOKBOOK: 50 Quick & Tasty Cast Iron Recipes For Busy People	Cooking
B01I14UQRI	Glorious One-Pot Meals: Top 50 Slow Cooker Recipes For A Revolutionary New & Healthy Approach to Slow Cooking (Good Food Series)	Cooking
B01I15IOIK	Kickass Slow Cooker: 50 F*cking Delicious Slow Cooker Recipes You Wanna Make Right This Second (Good Food Series)	Cooking
B01I1TNZLM	Best BBQ Box Set (4 in 1): Learn How to Smoke Your Brisket, Become a Meat Expert and Real Outdoor Cook with These Amazing Recipes (Camping & Cooking)	Cooking
B01I24QM84	Dump and No-Stress Meals Box Set (6 in 1): Over 200 Healthy and Quick Slow Cooker, Dutch Oven, Microwave, Pressure Cooker, One Pot Recipes for Busy People (One Pot Dump Dinners)	Cooking
B01I24R6GG	Everything Under Pressure: 50 Favorite Pressure Cooker Recipes To Get A Great Meal On The Table (Good Food Series)	Cooking
B01I24ROPE	30 - Minute Meals: 100 Quick & Easy Pressure Cooker Recipes That Won't Cost You An Arm And A Leg (Good Food Series)	Cooking
B01I25E0NW	Microwave and Mugs Box Set (11 in 1): Over 300 Healthy and Easy, Freezer, Microwave Meals, Mug Recipes and Desserts for People Who Want to Save Time (Microwave Meals & Recipes)	Cooking
B01I25E0PU	Recipes with Simple Ingredients Box Set (10 in 1): Over 400 5-Ingredient, 3-Ingredient, One Pot Low Carb, Ketogenic and Other Easy Recipes for No-Mess and No-Stress Cooking (Quick and Easy Meals)	Cooking
B01I25E0QO	Everything Paleo Box Set (10 in 1): Learn Amazing Paleo Breakfast, Dinner and Desert Recipes for Easy and Healthy Weight Loss (Low Carb Paleo Dump Meals)	Cooking
B01I25EAHI	Meat and Flavor Box Set (10 in 1): Best Seasonings, Spices, Rubs, Marinades, Dressings, Smoker and Grilling Recipes (Outdoor Cooking & Spice Mixes)	Cooking
B01I306ZOI	Delectable Recipes Box Set (6 in 1): Your Daily Guide for Breakfast, Lunch, and Dinner with Healthy and Scrumptious Recipes (Low-Carb & Healthy Recipes)	Cooking
B01I320KKQ	My Big Recipe Book Box Set (12 in 1): Over 400 Tasty, (Mostly) Low-Carb Simple Recipes to Release Your Inner Cook (Instant Pot Pressure Cooker & Budget Friendly Recipes)	Cooking
B01I3589XI	Budget Meals and Outdoor Recipes Box Set (12 in 1): Budget-Friendly Meals to Enjoy Everyday for the Frugal Cook (Budget-Friendly Meals)	Cooking
B01I3VULHE	Weight Loss Diets Box Set (6 in 1): Mediterranean, Leptin, Ketogenic, and DASH Recipes for a Healthy Heart and Body (Healthy Eating & Weight Loss)	Cooking
B01I3X3MC8	Low Carb Recipes For Diabetics: Over 150+ Low Carb Diabetic Recipes, Dump Dinners Recipes, Quick & Easy Cooking Recipes, Antioxidants & Phytochemicals, ... Weight Loss Transformation Book 251)	Cooking
B01I4B6JSS	AirFryer Secrets: 50 Best Air Fryer Recipes For The Healthy & Crunchy Alternatives (Good Food Series)	Cooking
B01I4CKPRI	Easy Cookbook Box Set (12 in 1): 400+ Everyday Recipes for Your Breakfast, Lunch, Dinner, and Desserts (Meals for Busy People)	Cooking
B01I4E3KZA	Quick Air Fryer: 50 Must-Have Recipes That Work With Any Air Fryer Brand (Good Food Series)	Cooking
B01I4ENK5U	Dump Recipes Box Set (10 in 1): Low-Carb Recipes of Dump Dinners and Desserts to Save Time and Money (Freeze, Heat, and Eat Meals)	Cooking
B01I4ENO4M	Easy and Delicious Recipes Box Set (11 in 1): Over 200 Delightful Recipes to Brighten Your Day (Busy People Cookbook)	Cooking
B01I4G80EY	Detoxifying Recipes Box Set (10 in 1): Sugar Detox, Fatty Liver, and Alkaline Recipes to Cleanse Your Gut (Cleanse and Detox)	Cooking
B01I4HG9KK	Meat and Soups Box Set (10 in 1): Chicken, Beef, Pork, and Healthy Soup Recipes to Reduce Weight and Inflammation (Bone Broth and Barbecue)	Cooking
B01I4IN6LE	Delicious AirFryer: The Collection Of 50 Outstanding Recipes For Simple Everyday Meals (Good Food Series)	Cooking
B01I5P70XG	Dump Meals for Busy People Box Set (10 in 1): Over 300 One Pot, Microwave, Freezer Meals, Aroma Rice Cooker, Pressure Cooker, Dutch Oven and Other Recipes that are Low Carb and Time Saving (Quick & Easy Recipes)	Cooking
B01I603PVQ	Traditional Recipes Box Set (10 in 1): Soups, Pies, Muffins, Cookies, and Other Favorites to Cook in Your Kitchen (Farmhouse Foods)	Cooking
B01I60N3AY	Meals from the Heart Box Set (11 in 1): Hearty Soups, Breads, Mason Jar, Pressure Cooker, Freezer, Donuts, Casserole, Native American Recipes Your Loved Ones Will Love (Dump Meals & Quick Breads)	Cooking
B01I6OZKE2	Fruit Recipes: The Fruit Cookbook Full of Timeless and Addicting Fruit Delectables	Cooking
B01I7N0NWQ	Authentic Food Quest Argentina: A Guide to Eat Your Way Authentically Through Argentina	Cooking
B01I8VNLDU	Baking Bread Box Set (6 in 1): Crackers, Donuts, Cakes, and Pizza Recipes Great for Your Snack (Desserts Cookbook)	Cooking
B01I962I1A	Weight Loss Stir-Frying: 48 Low Carb, Low Fat Recipes for Quick and Easy Wok and Cast Iron Cooking (Wok & Stir-Fry)	Cooking
B01I9E4DFG	Big Book of Instant Pot Box Set (11 in 1): Low-Carb Dump Dinners and Other Recipes for Your and Your Loved Ones (Paleo Slow Cooking)	Cooking
B01I9EVTMQ	Sweets and Dinners Box Set (10 in 1): Treats and Scrumptious Recipes for Your Everyday Cooking (Dump Dinners and Easy Desserts)	Cooking
B01IA5V6QI	101 Soups, Salads and Sandwiches: Family-Friendly Recipes Inspired by The Mediterranean Diet (Free Gift): Everyday Cooking for Busy People on a Budget (Mediterranean Diet for Beginners)	Cooking
B01IAHQPJY	Pure Vegan: 50 Best-Loved Meals For Beginning Cooks To Home Chefs (Good Food Series)	Cooking
B01IAJ58CM	Pastries and Other Sweets Box Set (5 in 1): Over 100 Recipes of Yummy Cookies, Cheesecake, Donuts, Bread, and Much More (Low Carb Healthy Meals)	Cooking
B01IAJMUJG	Thrive Vegan: Top 100 High Protein Recipes To Whip Up Tasty Meals With Simple Ingredients (Good Food Series)	Cooking
B01IANRDOY	Most Popular Jamaican Recipes Quick and Easy: A Jamaican Cookbook of 26 Fantastic Recipes That Are Essential To Jamaican Cooking	Cooking
B01IAOQ4AM	Homemade Ice Cream: Make Vegan, Low-Carb, and Guilt-Free Ice Cream in Your Own Kitchen without Using an Ice Cream Maker - with 50+ Recipes to Try! (Artisanal Ice Cream Making)	Cooking
B01IATJSGO	Guilt-Free Cookbook Box Set (10 in 1): Yummy Desserts and Healthy Recipes for Busy People (Easy Recipes)	Cooking
B01IBMEPLS	Eat and Lose Weight Box Set (10 in 1): Freezer, Slow Cooker, Ketogenic, Air Fryer, Mug Meals, Spiralizer, Soup Detox, Burger Recipes Made Low Carb and Die-Friendly (Best Diets & Healthy Recipes)	Cooking
B01IBN548U	Cook, Can and Spiralize Box Set (11 in 1): Great Vegetarian, Vegan, Spiralizer Recipes Plus Fermentation Guide to Canning and Preserving Your Veggies (Fermentation & Vegetarian Recipes)	Cooking
B01IBNUDU4	Fry Away Box Set (10 in 1): Over 400 Chinese, Wok, Cast Iron Meals and Air Fryer Recipes for Healthy and Stress-Free Frying (Air Fryer Cookbook)	Cooking
B01IBNUHC8	Cooking Diversity Box Set (12 in 1): Get Amazing Sheet Pan, Cast Iron, Foil Packet, Microwave, Paleo, Farmhouse Recipes and Mouthwatering Desserts to Vary Your Cooking Routine (Creative Recipes & Camp Meals)	Cooking
B01IC02PF2	Meat Expert Box Set (10 in 1): Secrets and Tips to Become a Real BBQ, Smoker and Meat Expert (Smoker Recipes & BBQ)	Cooking
B01IC4QH3E	Air Fryer Cookbook - Secrets of Air Frying. 50 Amazing Air Fryer Recipes for Easy and Delicious Meals	Cooking
B01ICAVY22	Soups and Stews Box Set (5 in 1): Quick and Easy Recipes for Weight Loss and Body Cleanse (Bone Broth & Soups and Stews)	Cooking
B01ICAVYRW	All About Meat Box Set (4 in 1): Chicken, Jerky, and Outdoor Cooking Recipes for You (Smoking Meat & Barbecue Guide)	Cooking
B01ICAW192	Low Carb Meals Box Set (4 in 1): Healthy Low Carb Mouthwatering Recipes to Lose Weight and Save Time (Low Carb & Weight Loss)	Cooking
B01ICC7HWG	95 Delicious and Helpful Homemade Ice Cream Recipes.  Low-carb, Raw Egg, and Fat-Free Ice Cream Recipe.	Cooking
B01ICHQ9ZM	Recipes for Busy People Box Set (4 in 1): Healthy and Delicious Meals in 40 Minutes or Less (Slow Cooker & Corckpot Recipes)	Cooking
B01ICTP17M	50 Shades of Chicken: Quick, Easy and Unique Recipes	Cooking
B01IDFTNG0	Easy Baking Box Set (4 in 1): Easy and Delicious Recipes for Breakfast, Lunch and Dinner (Bread & Pudding)	Cooking
B01IDGFVDS	Secrets of Amish Baking: 30 Delicious Homestyle Pies, Cakes, Doughnuts, Breads, and Other Authentic Amish Desserts (Homestyle Baking & Amish Recipes)	Cooking
B01IDGG4HK	Guilt-Free Low Carb Box Set ( 6 in 1): Over 200 Stir Fry, Spiralizer, Freezer, Mug Meals, Tea Cleanse, Ice Cream Recipes for Healthy and Pleasurable Weight Loss (Special Appliances & Weight Loss Recipes)	Cooking
B01IDGG9A2	Desserts to Stay Fit Box Set (6 in 1): Ice Cream, Cheesecakes, Custard, Cakes, Chocolate and Other Healthy Sweets to Enjoy on a Diet (Low Carb Meals & Healthy Recipes)	Cooking
B01IDHHAIG	Low Carb Diet Box Set (10 in 1): Amazing Low Carb Recipes for Breakfast, Lunch and Dinner for You and Your Family (Low Carb & Pressure Cooker Recipes)	Cooking
B01IDHHOPA	Baking Wonders Box Set (5 in 1): Homemade Sweet and Savory Pies, Pistachio, Puff Pastry and Air Fryer Sweets. (Low Carb Desserts)	Cooking
B01IDI4FLA	Homemade is the Best Box Set (10 in 1): Homemade Pies, Crepes, Sauces, Cheese, Snacks, Pizza, Desserts and Much More for Any Occasion (Homemade Food)	Cooking
B01IDJ8CEU	Sweet Tooth Box Set (10 in 1): Quick and Easy Dessert Recipes that You and Your Family will Enjoy (Guilt-Free Desserts)	Cooking
B01IE3FSE2	Pressure Cooker Meals Box Set (6 in 1): Over 200 Low Carb, Quick and Easy, Southern Recipes, Electric Pressure Cooker Meals (One-Pot Dump Meals)	Cooking
B01IE3FVZS	Healthy Frying Box Set (6 in 1): Low Carb Stir-Frying, Cast Iron Recipes and Air Fryer Meals (Weight Loss Frying Cookbook)	Cooking
